pair,range_expansion,extreme_upper,extreme_lower,consecutive_bars,bars,exhaustions,signals,n_long,n_short,signal_rate,win_rate,mean_return,sharpe,ic,ic_pval,reduction_ratio
USDJPY,1.5,0.85,0.2,3,2049,43,24,13,11,1.171303074670571,62.5,0.0004588417867942331,29.131747105632158,0.30805542574823763,0.1430620405291422,0.5581395348837209
USDJPY,1.5,0.85,0.2,4,2049,21,12,7,5,0.5856515373352855,58.333333333333336,0.0001685395183176989,13.56216892288432,0.1224132957852822,0.7046869423878513,0.5714285714285714
USDJPY,1.5,0.85,0.15,2,2049,82,42,21,21,2.049780380673499,57.14285714285714,0.00022040848794294,16.129869488919944,0.08053766483090456,0.6121428141899067,0.5121951219512195
USDJPY,1.5,0.85,0.15,3,2049,42,23,12,11,1.1224987798926307,65.21739130434783,0.0005539680529982955,37.19531428386194,0.38052631378407153,0.07325279826544638,0.5476190476190477
USDJPY,1.5,0.85,0.15,4,2049,20,11,6,5,0.5368472425573451,63.63636363636363,0.0003410487777919625,33.29450915656017,0.28867513459481287,0.3892831424762113,0.55
USDJPY,2.0,0.65,0.35,2,2049,66,38,23,15,1.8545632015617375,50.0,-1.156155392758128e-05,-0.76252808580349,-0.041731772931133115,0.8035412681504381,0.5757575757575758
USDJPY,2.0,0.65,0.35,3,2049,31,19,12,7,0.9272816007808687,47.368421052631575,-8.194587849746038e-05,-4.597588719699752,0.039840953644479794,0.8713559343313755,0.6129032258064516
USDJPY,2.0,0.65,0.35,4,2049,14,9,8,1,0.43923865300146414,0.0,0.0,0.0,0.0,1.0,0.6428571428571429
USDJPY,2.0,0.65,0.3,2,2049,62,36,21,15,1.7569546120058566,50.0,-1.634856157172984e-05,-1.0508603887387287,-0.04067819981796425,0.8137795933306923,0.5806451612903226
USDJPY,2.0,0.65,0.3,3,2049,27,17,10,7,0.8296730112249878,47.05882352941176,-0.00010036357992858428,-5.3281848113409085,0.024397501823713332,0.9259477550221461,0.6296296296296297
USDJPY,2.0,0.65,0.3,4,2049,12,7,6,1,0.3416300634455832,0.0,0.0,0.0,0.0,1.0,0.5833333333333334
USDJPY,2.0,0.65,0.25,2,2049,58,33,18,15,1.610541727672035,54.54545454545454,0.00013255019620850967,9.396986220539086,0.051130999256491366,0.7774953830966902,0.5689655172413793
USDJPY,2.0,0.65,0.25,3,2049,25,15,8,7,0.7320644216691069,53.333333333333336,0.00021069174332242943,13.16293576092254,0.18557687223952254,0.5078607223294541,0.6
USDJPY,2.0,0.65,0.25,4,2049,11,6,5,1,0.29282576866764276,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
USDJPY,2.0,0.65,0.2,2,2049,50,28,13,15,1.3665202537823329,57.14285714285714,0.00015696668046314262,10.62772556530826,0.11968127433753245,0.5441115470904346,0.56
USDJPY,2.0,0.65,0.2,3,2049,20,13,6,7,0.634455832113226,61.53846153846154,0.0003382213971198175,20.44492482127982,0.37115374447904514,0.2118213812816432,0.65
USDJPY,2.0,0.65,0.2,4,2049,8,4,3,1,0.19521717911176184,0.0,0.0,0.0,0.0,1.0,0.5
USDJPY,2.0,0.65,0.15,2,2049,46,25,10,15,1.2201073694485114,60.0,0.0002586460875769747,17.583066977100472,0.28306925853614895,0.17033691074352933,0.5434782608695652
USDJPY,2.0,0.65,0.15,3,2049,19,12,5,7,0.5856515373352855,66.66666666666666,0.000510495041538069,33.737406021375214,0.5631011606122981,0.056606319196145366,0.631578947368421
USDJPY,2.0,0.65,0.15,4,2049,7,3,2,1,0.14641288433382138,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
USDJPY,2.0,0.7,0.35,2,2049,63,35,23,12,1.7081503172279162,51.42857142857142,5.3614504377841324e-05,3.6258407520923615,0.01787996349630379,0.918799797419946,0.5555555555555556
USDJPY,2.0,0.7,0.35,3,2049,30,18,12,6,0.8784773060029283,50.0,-3.8728639464419905e-05,-2.1314326558248444,0.13629325512727639,0.5897089668473677,0.6
USDJPY,2.0,0.7,0.35,4,2049,14,9,8,1,0.43923865300146414,0.0,0.0,0.0,0.0,1.0,0.6428571428571429
USDJPY,2.0,0.7,0.3,2,2049,59,33,21,12,1.610541727672035,51.515151515151516,5.234237836031093e-05,3.4416412319624725,0.01984710465093612,0.9127048763641985,0.559322033898305
USDJPY,2.0,0.7,0.3,3,2049,26,16,10,6,0.7808687164470474,50.0,-5.289529235585899e-05,-2.7435760161611094,0.11202240672224079,0.6795729812936224,0.6153846153846154
USDJPY,2.0,0.7,0.3,4,2049,12,7,6,1,0.3416300634455832,0.0,0.0,0.0,0.0,1.0,0.5833333333333334
USDJPY,2.0,0.7,0.25,2,2049,55,30,18,12,1.4641288433382138,56.666666666666664,0.00022300010591177848,16.717662705750822,0.11791665765914457,0.5348734985259768,0.5454545454545454
USDJPY,2.0,0.7,0.25,3,2049,24,14,8,6,0.6832601268911664,57.14285714285714,0.0002871594522091879,17.79872833802809,0.2864459496157732,0.3207737356207143,0.5833333333333334
USDJPY,2.0,0.7,0.25,4,2049,11,6,5,1,0.29282576866764276,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
USDJPY,2.0,0.7,0.2,2,2049,47,25,13,12,1.2201073694485114,60.0,0.00026843655021762113,19.285287175093067,0.19985201625794738,0.3381576693890086,0.5319148936170213
USDJPY,2.0,0.7,0.2,3,2049,19,12,6,6,0.5856515373352855,66.66666666666666,0.00043806119530415133,26.407534632349897,0.4828045495852676,0.11186475013985178,0.631578947368421
USDJPY,2.0,0.7,0.2,4,2049,8,4,3,1,0.19521717911176184,0.0,0.0,0.0,0.0,1.0,0.5
USDJPY,2.0,0.7,0.15,2,2049,43,22,10,12,1.0736944851146901,63.63636363636363,0.0003991817678134956,29.543002008503862,0.38849926257154405,0.07396932145192044,0.5116279069767442
USDJPY,2.0,0.7,0.15,3,2049,18,11,5,6,0.5368472425573451,72.72727272727273,0.0006350724254135469,43.01410477799785,0.692820323027551,0.018109821663250477,0.6111111111111112
USDJPY,2.0,0.7,0.15,4,2049,7,3,2,1,0.14641288433382138,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
USDJPY,2.0,0.75,0.35,2,2049,60,33,23,10,1.610541727672035,51.515151515151516,4.548945704991264e-05,2.9933002641469804,-0.027699520340792445,0.8783862019248682,0.55
USDJPY,2.0,0.75,0.35,3,2049,27,16,12,4,0.7808687164470474,50.0,-6.702944255855547e-05,-3.4827177311183113,0.1252448582170299,0.643960648054367,0.5925925925925926
USDJPY,2.0,0.75,0.35,4,2049,13,8,8,0,0.3904343582235237,0.0,0.0,0.0,0.0,1.0,0.6153846153846154
USDJPY,2.0,0.75,0.3,2,2049,56,31,21,10,1.5129331381161544,51.61290322580645,4.361106178428811e-05,2.7847222030870413,-0.02314550249431379,0.901640485003445,0.5535714285714286
USDJPY,2.0,0.75,0.3,3,2049,23,14,10,4,0.6832601268911664,50.0,-8.726287487650522e-05,-4.236162617862608,0.11766968108291041,0.6886943802165445,0.6086956521739131
USDJPY,2.0,0.75,0.3,4,2049,11,6,6,0,0.29282576866764276,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
USDJPY,2.0,0.75,0.25,2,2049,52,28,18,10,1.3665202537823329,57.14285714285714,0.00022552312881342945,16.37339742406271,0.06459092877513109,0.7440145944057192,0.5384615384615384
USDJPY,2.0,0.75,0.25,3,2049,21,12,8,4,0.5856515373352855,58.333333333333336,0.00030373973002927507,17.423976408100252,0.25604577824959457,0.42181738540989716,0.5714285714285714
USDJPY,2.0,0.75,0.25,4,2049,10,5,5,0,0.2440214738897023,0.0,0.0,0.0,0.0,1.0,0.5
USDJPY,2.0,0.75,0.2,2,2049,44,23,13,10,1.1224987798926307,60.86956521739131,0.0002754590515157913,19.02859843100357,0.13222147133698628,0.547573716107834,0.5227272727272727
USDJPY,2.0,0.75,0.2,3,2049,16,10,6,4,0.4880429477794046,0.0,0.0,0.0,0.0,1.0,0.625
USDJPY,2.0,0.75,0.2,4,2049,7,3,3,0,0.14641288433382138,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
USDJPY,2.0,0.75,0.15,2,2049,40,20,10,10,0.9760858955588092,65.0,0.00042033216606597866,29.798858030319288,0.3121595890286832,0.18027688594969996,0.5
USDJPY,2.0,0.75,0.15,3,2049,15,9,5,4,0.43923865300146414,0.0,0.0,0.0,0.0,1.0,0.6
USDJPY,2.0,0.75,0.15,4,2049,6,2,2,0,0.09760858955588092,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
USDJPY,2.0,0.8,0.35,2,2049,59,32,23,9,1.5617374328940947,50.0,3.491292227556994e-05,2.264155400746159,-0.07904182015340569,0.6671865143866004,0.5423728813559322
USDJPY,2.0,0.8,0.35,3,2049,26,15,12,3,0.7320644216691069,46.666666666666664,-9.709397671771776e-05,-4.889558661882569,0.07715167498104596,0.784629410406615,0.5769230769230769
USDJPY,2.0,0.8,0.35,4,2049,13,8,8,0,0.3904343582235237,0.0,0.0,0.0,0.0,1.0,0.6153846153846154
USDJPY,2.0,0.8,0.3,2,2049,55,30,21,9,1.4641288433382138,50.0,3.2266811516135085e-05,2.0284506473997634,-0.07143298536779569,0.7075791438891758,0.5454545454545454
USDJPY,2.0,0.8,0.3,3,2049,22,13,10,3,0.634455832113226,46.15384615384615,-0.00012350913985384245,-5.781266884652884,0.09759000729485331,0.7511151158040675,0.5909090909090909
USDJPY,2.0,0.8,0.3,4,2049,11,6,6,0,0.29282576866764276,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
USDJPY,2.0,0.8,0.25,2,2049,51,27,18,9,1.3177159590043925,55.55555555555556,0.0002196558902573017,15.655893335712685,0.010087125544480042,0.9601740328533945,0.5294117647058824
USDJPY,2.0,0.8,0.25,3,2049,20,11,8,3,0.5368472425573451,54.54545454545454,0.0002964489264111293,16.21715204612206,0.19364916731037088,0.5683217589713181,0.55
USDJPY,2.0,0.8,0.25,4,2049,10,5,5,0,0.2440214738897023,0.0,0.0,0.0,0.0,1.0,0.5
USDJPY,2.0,0.8,0.2,2,2049,43,22,13,9,1.0736944851146901,59.09090909090909,0.0002705281643197418,18.262338110275156,0.08014691611446194,0.7229266273655606,0.5116279069767442
USDJPY,2.0,0.8,0.2,3,2049,15,9,6,3,0.43923865300146414,0.0,0.0,0.0,0.0,1.0,0.6
USDJPY,2.0,0.8,0.2,4,2049,7,3,3,0,0.14641288433382138,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
USDJPY,2.0,0.8,0.15,2,2049,39,19,10,9,0.9272816007808687,63.1578947368421,0.00042224761849951023,29.137138465950237,0.25018511664883786,0.3015837984380278,0.48717948717948717
USDJPY,2.0,0.8,0.15,3,2049,14,8,5,3,0.3904343582235237,0.0,0.0,0.0,0.0,1.0,0.5714285714285714
USDJPY,2.0,0.8,0.15,4,2049,6,2,2,0,0.09760858955588092,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
USDJPY,2.0,0.85,0.35,2,2049,58,31,23,8,1.5129331381161544,48.38709677419355,-1.6914043602317585e-05,-1.1128340686621214,-0.15660286243149943,0.40017681911982744,0.5344827586206896
USDJPY,2.0,0.85,0.35,3,2049,26,15,12,3,0.7320644216691069,46.666666666666664,-9.709397671771776e-05,-4.889558661882569,0.07715167498104596,0.784629410406615,0.5769230769230769
USDJPY,2.0,0.85,0.35,4,2049,13,8,8,0,0.3904343582235237,0.0,0.0,0.0,0.0,1.0,0.6153846153846154
USDJPY,2.0,0.85,0.3,2,2049,54,29,21,8,1.4153245485602732,48.275862068965516,-2.3225673069173474e-05,-1.4800535463892046,-0.14754222271266346,0.4449959128722261,0.5370370370370371
USDJPY,2.0,0.85,0.3,3,2049,22,13,10,3,0.634455832113226,46.15384615384615,-0.00012350913985384245,-5.781266884652884,0.09759000729485331,0.7511151158040675,0.5909090909090909
USDJPY,2.0,0.85,0.3,4,2049,11,6,6,0,0.29282576866764276,0.0,0.0,0.0,0.0,1.0,0.5454545454545454
USDJPY,2.0,0.85,0.25,2,2049,50,26,18,8,1.268911664226452,53.84615384615385,0.00016496769894065627,11.941784330572435,-0.07777777777777778,0.7056842414283315,0.52
USDJPY,2.0,0.85,0.25,3,2049,20,11,8,3,0.5368472425573451,54.54545454545454,0.0002964489264111293,16.21715204612206,0.19364916731037088,0.5683217589713181,0.55
USDJPY,2.0,0.85,0.25,4,2049,10,5,5,0,0.2440214738897023,0.0,0.0,0.0,0.0,1.0,0.5
USDJPY,2.0,0.85,0.2,2,2049,42,21,13,8,1.0248901903367496,57.14285714285714,0.00020524146431163034,14.025749026802009,0.0,1.0,0.5
USDJPY,2.0,0.85,0.2,3,2049,15,9,6,3,0.43923865300146414,0.0,0.0,0.0,0.0,1.0,0.6
USDJPY,2.0,0.85,0.2,4,2049,7,3,3,0,0.14641288433382138,0.0,0.0,0.0,0.0,1.0,0.42857142857142855
USDJPY,2.0,0.85,0.15,2,2049,38,18,10,8,0.8784773060029283,61.111111111111114,0.00035450866038892287,24.63405973590287,0.17239884636824623,0.4939333888447532,0.47368421052631576
USDJPY,2.0,0.85,0.15,3,2049,14,8,5,3,0.3904343582235237,0.0,0.0,0.0,0.0,1.0,0.5714285714285714
USDJPY,2.0,0.85,0.15,4,2049,6,2,2,0,0.09760858955588092,0.0,0.0,0.0,0.0,1.0,0.3333333333333333
NZDJPY,0.8,0.65,0.35,2,2048,496,301,127,174,14.697265625,54.81727574750831,0.00014635294924874312,10.660740918902906,0.13904547167316034,0.015776324893002108,0.6068548387096774
NZDJPY,0.8,0.65,0.35,3,2048,249,155,60,95,7.568359375,54.19354838709678,4.131242366930302e-05,3.2683409104757284,0.09857760624651299,0.22234298055329946,0.6224899598393574
NZDJPY,0.8,0.65,0.35,4,2048,115,77,28,49,3.759765625,48.05194805194805,-5.376438243429939e-05,-3.968629074703825,0.02915215816506153,0.8012895641323401,0.6695652173913044
NZDJPY,0.8,0.65,0.3,2,2048,474,287,113,174,14.013671875,56.09756097560976,0.00016123948264027717,11.692609651601678,0.15959065859293833,0.006744088300727981,0.6054852320675106
NZDJPY,0.8,0.65,0.3,3,2048,240,149,54,95,7.275390625,55.033557046979865,5.598481218013036e-05,4.44605564637902,0.11588447161087904,0.15931371587773002,0.6208333333333333
NZDJPY,0.8,0.65,0.3,4,2048,111,75,26,49,3.662109375,49.333333333333336,-2.0712952608884134e-05,-1.5545347534765146,0.07247217244247316,0.5366418099330638,0.6756756756756757
NZDJPY,0.8,0.65,0.25,2,2048,447,267,93,174,13.037109375,55.0561797752809,0.00014769685476106998,10.545299275125862,0.14105509026437746,0.021133860817738083,0.5973154362416108
NZDJPY,0.8,0.65,0.25,3,2048,226,137,42,95,6.689453125,54.01459854014598,2.6593839545983563e-05,2.080372388488706,0.07045468418285161,0.41329307666941306,0.6061946902654868
NZDJPY,0.8,0.65,0.25,4,2048,104,68,19,49,3.3203125,47.05882352941176,-8.346117348301916e-05,-6.284105421839218,-0.010853434570213299,0.930001490437429,0.6538461538461539
NZDJPY,0.8,0.65,0.2,2,2048,422,250,76,174,12.20703125,54.400000000000006,0.00015369777384251958,10.755055568070501,0.14640268098596818,0.020573557677182146,0.5924170616113744
NZDJPY,0.8,0.65,0.2,3,2048,213,127,32,95,6.201171875,53.54330708661418,2.3907880604268596e-05,1.8298290206693146,0.05986177362273212,0.503790412159257,0.596244131455399
NZDJPY,0.8,0.65,0.2,4,2048,99,64,15,49,3.125,45.3125,-0.00011921434252498524,-8.900339083917588,-0.08486115344891719,0.50495543069074,0.6464646464646465
NZDJPY,0.8,0.65,0.15,2,2048,394,230,56,174,11.23046875,53.91304347826087,0.00013324413337080233,9.25418388901907,0.1153506794130811,0.08086656623669036,0.583756345177665
NZDJPY,0.8,0.65,0.15,3,2048,202,119,24,95,5.810546875,52.94117647058824,-2.2079815024378763e-05,-1.6899098727476,-0.03048332598422187,0.7420798567578847,0.5891089108910891
NZDJPY,0.8,0.65,0.15,4,2048,95,60,11,49,2.9296875,43.333333333333336,-0.0001787650096369849,-13.372335865208314,-0.2250888054195353,0.0837878079354082,0.631578947368421
NZDJPY,0.8,0.7,0.35,2,2048,469,283,127,156,13.818359375,54.06360424028268,0.00013155548027569253,9.389125657114025,0.11879386524427642,0.04586292615038767,0.603411513859275
NZDJPY,0.8,0.7,0.35,3,2048,232,142,60,82,6.93359375,52.112676056338024,2.809003324882953e-06,0.21701733382014882,0.0594745490159917,0.48200613929964864,0.6120689655172413
NZDJPY,0.8,0.7,0.35,4,2048,104,69,28,41,3.369140625,44.927536231884055,-0.00012192978625158928,-8.822562978898604,-0.02815592525279502,0.818361070438283,0.6634615384615384
NZDJPY,0.8,0.7,0.3,2,2048,447,269,113,156,13.134765625,55.39033457249071,0.00014666801008144552,10.406969916660621,0.13986380888810288,0.021759257752983402,0.6017897091722595
NZDJPY,0.8,0.7,0.3,3,2048,223,136,54,82,6.640625,52.94117647058824,1.7185219251697305e-05,1.3308213374634,0.07770657348703543,0.36854472477875017,0.6098654708520179
NZDJPY,0.8,0.7,0.3,4,2048,100,67,26,41,3.271484375,46.26865671641791,-8.696670521768534e-05,-6.388299431048254,0.01583746239008034,0.8987792918646789,0.67
NZDJPY,0.8,0.7,0.25,2,2048,420,249,93,156,12.158203125,54.21686746987952,0.00013097599765202807,9.133013286743719,0.12301015059229505,0.052541608419363256,0.5928571428571429
NZDJPY,0.8,0.7,0.25,3,2048,209,124,42,82,6.0546875,51.61290322580645,-1.904186434523259e-05,-1.4501947832772546,0.035703885935557206,0.6938168495224464,0.5933014354066986
NZDJPY,0.8,0.7,0.25,4,2048,93,60,19,41,2.9296875,43.333333333333336,-0.00016581096001273184,-12.25749007354697,-0.06516907018639469,0.6208084069745026,0.6451612903225806
NZDJPY,0.8,0.7,0.2,2,2048,395,232,76,156,11.328125,53.44827586206896,0.00013621727006370347,9.288152430858455,0.1304121931484741,0.047241155865197,0.5873417721518988
NZDJPY,0.8,0.7,0.2,3,2048,196,114,32,82,5.56640625,50.877192982456144,-2.6037248770758576e-05,-1.9339159125898975,0.029068158878479095,0.7588376646047508,0.5816326530612245
NZDJPY,0.8,0.7,0.2,4,2048,88,56,15,41,2.734375,41.07142857142857,-0.00021255385224138685,-15.602587450818936,-0.1359661482883699,0.31770816851860256,0.6363636363636364
NZDJPY,0.8,0.7,0.15,2,2048,367,212,56,156,10.3515625,52.83018867924528,0.00011237789561053697,7.588481117282663,0.10069917236286574,0.14394675265532472,0.5776566757493188
NZDJPY,0.8,0.7,0.15,3,2048,185,106,24,82,5.17578125,50.0,-8.143438853311003e-05,-6.0519242693553705,-0.06114637620624545,0.5335085670907468,0.572972972972973
NZDJPY,0.8,0.7,0.15,4,2048,84,52,11,41,2.5390625,38.46153846153847,-0.0002884461227334173,-21.339705069893512,-0.2776659334892803,0.04626318495623281,0.6190476190476191
NZDJPY,0.8,0.75,0.35,2,2048,433,258,127,131,12.59765625,53.48837209302325,0.0001072377167722048,7.837739625796182,0.10258740831670621,0.10014791571139549,0.5958429561200924
NZDJPY,0.8,0.75,0.35,3,2048,217,132,60,72,6.4453125,51.515151515151516,7.497544464510762e-06,0.5648802187663546,0.059894122367217764,0.4951131755168986,0.6082949308755761
NZDJPY,0.8,0.75,0.35,4,2048,99,66,28,38,3.22265625,43.93939393939394,-0.00014122858314997104,-10.078663901113357,-0.04827774584565767,0.700281100542259,0.6666666666666666
NZDJPY,0.8,0.75,0.3,2,2048,411,244,113,131,11.9140625,54.91803278688525,0.00012250338000457665,8.902695306458714,0.12374868882713415,0.053542831600936265,0.5936739659367397
NZDJPY,0.8,0.75,0.3,3,2048,208,126,54,72,6.15234375,52.38095238095239,2.3237993773118055e-05,1.7531098364812812,0.07804525424410357,0.38503816522750534,0.6057692307692307
NZDJPY,0.8,0.75,0.3,4,2048,95,64,26,38,3.125,45.3125,-0.00010522969509567728,-7.617876524355852,-0.005166619186611288,0.9676797040997486,0.6736842105263158
NZDJPY,0.8,0.75,0.25,2,2048,384,224,93,131,10.9375,53.57142857142857,0.00010290247064536986,7.346835216398073,0.10809514898271119,0.10663593252261158,0.5833333333333334
NZDJPY,0.8,0.75,0.25,3,2048,194,114,42,72,5.56640625,50.877192982456144,-1.5529770014270177e-05,-1.1483690800347273,0.03647195481672782,0.7000517921510302,0.5876288659793815
NZDJPY,0.8,0.75,0.25,4,2048,88,57,19,38,2.783203125,42.10526315789473,-0.0001904664708298656,-13.876505185610712,-0.08596023825918793,0.5249158966106783,0.6477272727272727
NZDJPY,0.8,0.75,0.2,2,2048,359,207,76,131,10.107421875,52.65700483091788,0.00010647119161346405,7.418088799797716,0.11740351192946312,0.09203775665249433,0.5766016713091922
NZDJPY,0.8,0.75,0.2,3,2048,181,104,32,72,5.078125,50.0,-2.2860086179658043e-05,-1.6428722814976042,0.02984047539603058,0.763640755167023,0.574585635359116
NZDJPY,0.8,0.75,0.2,4,2048,83,53,15,38,2.587890625,39.62264150943396,-0.00024171598041615265,-17.48583604823022,-0.15607361839521233,0.2644242952515375,0.6385542168674698
NZDJPY,0.8,0.75,0.15,2,2048,331,187,56,131,9.130859375,51.87165775401069,7.626333624942083e-05,5.269018229730343,0.08954185872944931,0.2229558305448216,0.5649546827794562
NZDJPY,0.8,0.75,0.15,3,2048,170,96,24,72,4.6875,48.95833333333333,-8.376299778466272e-05,-6.006925893494512,-0.06163549748283863,0.5508019429946849,0.5647058823529412
NZDJPY,0.8,0.75,0.15,4,2048,79,49,11,38,2.392578125,36.734693877551024,-0.0003246352983403292,-23.704510236561877,-0.29743721946241203,0.03793618545394606,0.620253164556962
NZDJPY,0.8,0.8,0.35,2,2048,397,238,127,111,11.62109375,53.78151260504202,0.0001129566503601217,8.454037758757709,0.10720497254796561,0.09895753107662525,0.5994962216624685
NZDJPY,0.8,0.8,0.35,3,2048,196,122,60,62,5.95703125,50.0,6.78268729549764e-06,0.5096963874049322,0.04655658191899954,0.6106003261508433,0.6224489795918368
NZDJPY,0.8,0.8,0.35,4,2048,89,60,28,32,2.9296875,41.66666666666667,-0.00016706937361619657,-11.703974061515714,-0.07330427308815614,0.5777886667632258,0.6741573033707865
NZDJPY,0.8,0.8,0.3,2,2048,375,224,113,111,10.9375,55.35714285714286,0.00012994275258748584,9.67798993613956,0.12959282642806105,0.05275856040488297,0.5973333333333334
NZDJPY,0.8,0.8,0.3,3,2048,187,116,54,62,5.6640625,50.86206896551724,2.3843096518518677e-05,1.7940433490331282,0.06503242241807614,0.487951913055717,0.6203208556149733
NZDJPY,0.8,0.8,0.3,4,2048,85,58,26,32,2.83203125,43.103448275862064,-0.00012823752439994915,-9.108188648265132,-0.028993027127927853,0.8289541910083257,0.6823529411764706
NZDJPY,0.8,0.8,0.25,2,2048,348,204,93,111,9.9609375,53.92156862745098,0.00010914953570119103,7.983125677121015,0.11423569879022875,0.10375484036248316,0.5862068965517241
NZDJPY,0.8,0.8,0.25,3,2048,173,104,42,62,5.078125,49.03846153846153,-1.8582517316264505e-05,-1.3677187347003628,0.026763651210040335,0.7874016060699811,0.6011560693641619
NZDJPY,0.8,0.8,0.25,4,2048,78,51,19,32,2.490234375,39.21568627450981,-0.0002266600934583538,-16.208792576842875,-0.11020775375559676,0.44137189019324874,0.6538461538461539
NZDJPY,0.8,0.8,0.2,2,2048,323,187,76,111,9.130859375,52.94117647058824,0.00011366785306132183,8.099150565572536,0.12404014229434561,0.09076266912758639,0.5789473684210527
NZDJPY,0.8,0.8,0.2,3,2048,160,94,32,62,4.58984375,47.87234042553192,-2.7017414701586648e-05,-1.92657290024313,0.02316733679970719,0.8245941015723179,0.5875
NZDJPY,0.8,0.8,0.2,4,2048,73,47,15,32,2.294921875,36.17021276595745,-0.0002875324019389318,-20.415532942140846,-0.1850687788324944,0.21298688983100966,0.6438356164383562
NZDJPY,0.8,0.8,0.15,2,2048,295,167,56,111,8.154296875,52.09580838323353,8.07041660905498e-05,5.708687518383189,0.09682210796677271,0.21322503604081033,0.5661016949152542
NZDJPY,0.8,0.8,0.15,3,2048,149,86,24,62,4.19921875,46.51162790697674,-9.538878844874802e-05,-6.784350802401677,-0.0689232983282095,0.528324389779193,0.5771812080536913
NZDJPY,0.8,0.8,0.15,4,2048,69,43,11,32,2.099609375,32.55813953488372,-0.0003862838499476706,-27.791743004213377,-0.3307189138830738,0.030301510490150733,0.6231884057971014
NZDJPY,0.8,0.85,0.35,2,2048,355,213,127,86,10.400390625,53.051643192488264,0.00010028725701364474,7.534508653556231,0.08294558549480659,0.22800802992076255,0.6
NZDJPY,0.8,0.85,0.35,3,2048,175,109,60,49,5.322265625,50.45871559633027,6.136614744103849e-06,0.45757646181914646,0.042789938209668386,0.6586396454182261,0.6228571428571429
NZDJPY,0.8,0.85,0.35,4,2048,79,53,28,25,2.587890625,41.509433962264154,-0.00016900641424399534,-11.463673907710403,-0.07659576272164711,0.5856635927459815,0.6708860759493671
NZDJPY,0.8,0.85,0.3,2,2048,333,199,113,86,9.716796875,54.773869346733676,0.00011851597757685525,8.85533551429693,0.10400890850670323,0.1437545774608747,0.5975975975975976
NZDJPY,0.8,0.85,0.3,3,2048,166,103,54,49,5.029296875,51.45631067961165,2.531264420587159e-05,1.889296915323823,0.06080883259316208,0.5417455146609075,0.6204819277108434
NZDJPY,0.8,0.85,0.3,4,2048,75,51,26,25,2.490234375,43.13725490196079,-0.00012492066574817668,-8.58823829541884,-0.03197632260127158,0.8237283029240388,0.68
NZDJPY,0.8,0.85,0.25,2,2048,306,179,93,86,8.740234375,53.072625698324025,9.35419454817896e-05,6.850074844243287,0.0924022301492928,0.21861083956217395,0.5849673202614379
NZDJPY,0.8,0.85,0.25,3,2048,152,91,42,49,4.443359375,49.45054945054945,-2.2979985097086827e-05,-1.6716312952079802,0.025175664412351598,0.8127513478803003,0.5986842105263158
NZDJPY,0.8,0.85,0.25,4,2048,68,44,19,25,2.1484375,38.63636363636363,-0.00023847368873490917,-16.437786740776595,-0.11381876981544432,0.46194425689396873,0.6470588235294118
NZDJPY,0.8,0.85,0.2,2,2048,281,162,76,86,7.91015625,51.85185185185185,9.711970049792932e-05,6.901314386835446,0.10527160384149697,0.1824593355104907,0.5765124555160143
NZDJPY,0.8,0.85,0.2,3,2048,139,81,32,49,3.955078125,48.148148148148145,-3.3311528702377004e-05,-2.334913826952485,0.02160220692506436,0.848196285216207,0.5827338129496403
NZDJPY,0.8,0.85,0.2,4,2048,63,40,15,25,1.953125,35.0,-0.0003111800107272439,-21.228527993833648,-0.19459873565223493,0.2288728307357788,0.6349206349206349
NZDJPY,0.8,0.85,0.15,2,2048,253,142,56,86,6.93359375,50.70422535211267,5.602182179802243e-05,3.9484960165200715,0.07944721962851951,0.34729875153934275,0.5612648221343873
NZDJPY,0.8,0.85,0.15,3,2048,128,73,24,49,3.564453125,46.57534246575342,-0.00011454839245939345,-7.997258685295397,-0.07473120132511639,0.5297662933593685,0.5703125
NZDJPY,0.8,0.85,0.15,4,2048,59,36,11,25,1.7578125,30.555555555555557,-0.0004317606412697165,-29.857965604328072,-0.3511921231119903,0.03571076026839967,0.6101694915254238
NZDJPY,1.0,0.65,0.35,2,2048,360,220,94,126,10.7421875,58.18181818181818,0.0002251443421399783,16.878511469076155,0.22556440550358867,0.0007513006691422871,0.6111111111111112
NZDJPY,1.0,0.65,0.35,3,2048,176,112,45,67,5.46875,55.35714285714286,9.744543703246336e-05,7.525946929915164,0.145055019452955,0.12701503949343748,0.6363636363636364
NZDJPY,1.0,0.65,0.35,4,2048,80,54,21,33,2.63671875,44.44444444444444,-9.058823500158248e-05,-6.285991129209301,-0.03534050315414128,0.7997264310761005,0.675
NZDJPY,1.0,0.65,0.3,2,2048,346,210,84,126,10.25390625,59.04761904761905,0.0002358754594431784,17.69982114707542,0.2341018012311541,0.0006265461188816085,0.6069364161849711
